Country,Title,Variety,City,Lat,Lng,PriceAverage,PointsAverage,Price Average,Points Average
France,Domaine Andre Brunel 1999 Cuvée Sommelongue Red (Côtes du Rhône),Rhône-style Red Blend,sorgues,44.06,4.83,10.0,88.0,10.0,88.0
France,Mas de Guiot 1999 Cabernet Sauvignon-Syrah (Vin de Pays du Gard),Cabernet Sauvignon-Syrah,vauvert,43.67,4.35,14.0,88.0,14.0,88.0
France,Le Rouge de Saint-Louis 1998 Red (Côtes de Provence),Red Blend,saint-louis,47.58,7.56,11.0,88.0,11.0,88.0
South Africa,Longridge 1998 Pinotage (Stellenbosch),Pinotage,somerset west,-34.02,18.83,15.0,86.0,15.0,86.0
South Africa,Longridge Bay View 1999 Merlot (Stellenbosch),Merlot,cape town,-34.03,18.42,10.0,87.0,10.0,87.0
South Africa,Longridge (S.Af) 1999 Chardonnay (Stellenbosch),Chardonnay,somerset west,-34.02,18.83,19.0,87.0,19.0,87.0
Italy,Col di Bacche 2005 Cupinero  (Maremma),Merlot,grosseto,42.65,11.19,36.0,90.0,36.0,90.0
Italy,Collemassari 2004 Riserva  (Montecucco),Red Blend,roccastrada,42.89,11.33,37.666666666666664,88.2,37.666666666666664,88.2
Italy,Avignonesi-Capannelle 2003 50 & 50 Red (Toscana),Red Blend,san giovanni valdarno,43.47,11.43,155.0,91.0,155.0,91.0
US,Forlorn Hope 2005 Gascony Cadets Petit Verdot (Suisun Valley),Petit Verdot,napa,38.3,-122.29,44.5,90.5,44.5,90.5
Australia,James Oatley 2010 Tic Tok Pinot Grigio (Adelaide Hills),Pinot Grigio,mudgee,-32.54,149.6,14.0,85.5,14.0,85.5
Romania,SERVE 2010 Terra Romana Chevalier de Dyonis Pinot Noir (Dealurile Munteniei),Pinot Noir,colceag,45.02,26.34,9.0,84.5,9.0,84.5
Spain,Costers del Siurana 2007 Kyrie White (Priorat),White Blend,cambrils,41.19,0.77,86.5,90.5,86.5,90.5
New Zealand,Paritua 2007 21▪12 Red (Hawke's Bay),Bordeaux-style Red Blend,hastings,-39.65,176.71,37.2,89.0,37.2,89.0
Italy,Poderi Morini 2004 Nonno Ricco  (Sangiovese di Romagna),Sangiovese,faenza,44.25,11.93,15.333333333333334,86.33333333333333,15.333333333333334,86.33333333333333
Italy,Castello del Trebbio 2006 Lastricato Riserva  (Chianti Rufina),Sangiovese,pontassieve,43.84,11.39,22.666666666666668,86.33333333333333,22.666666666666668,86.33333333333333
Italy,Piandibugnano 2006 L'Erpico  (Montecucco),Sangiovese,montepulciano,42.93,11.56,32.0,85.5,32.0,85.5
France,Beaumont des Crayères NV Grand Rosé Brut  (Champagne),Champagne Blend,epernay,49.05,3.93,52.25,87.75,52.25,87.75
Italy,Bosio 2010  Moscato d'Asti,Moscato,novi ligure,44.65,8.79,23.88888888888889,87.22222222222223,23.88888888888889,87.22222222222223
US,White Hall 2011 Viognier (Monticello),Viognier,sonoma,38.48,-122.44,19.285714285714285,86.14285714285714,19.285714285714285,86.14285714285714
Spain,Bodegas Silvano Garcia 2011 Viña Honda Monastrell (Jumilla),Monastrell,jumilla,38.47,-1.32,13.6,85.8,13.6,85.8
US,Clearwater Canyon 2009 Merlot (America),Merlot,lewiston,46.39,-116.98,26.181818181818183,84.81818181818181,26.181818181818183,84.81818181818181
France,Château l'Enclos 2007  Pomerol,Bordeaux-style Red Blend,bergerac,44.84,0.23,59.666666666666664,89.33333333333333,59.666666666666664,89.33333333333333
France,Château Roylland 2007  Saint-Émilion,Bordeaux-style Red Blend,libourne,44.89,-0.18,33.0,90.0,33.0,90.0
US,Costa de Oro 2008 Gold Coast Vineyard Reserva Oro Rojo Pinot Noir (Santa Maria Valley),Pinot Noir,santa maria,34.94,-120.42,38.75,87.25,38.75,87.25
France,Domaine Bellegarde 2008 La Pierre Blanche  (Jurançon Sec),Petit Manseng,oloron-sainte-marie,43.29,-0.59,27.0,90.0,27.0,90.0
France,Château Destieux 2010  Saint-Émilion,Bordeaux-style Red Blend,libourne,44.88,-0.11,60.0,94.0,60.0,94.0
US,Pearl and Stone 2015 Reserve Cabernet Franc (Yakima Valley),Cabernet Franc,issaquah,47.5,-121.77,37.666666666666664,92.33333333333333,37.666666666666664,92.33333333333333
France,Château Caillou 2014  Sauternes,Bordeaux-style White Blend,pessac,44.82,-0.64,45.0,94.0,45.0,94.0
Italy,Basile 2011 Ad Agio Riserva  (Montecucco),Sangiovese,manzil tamim,36.8,11.96,37.0,86.0,37.0,86.0
Chile,Alta Cima 2013 Speical Edition Reserva Syrah (Lontué Valley),Syrah,molina,-35.05,-71.33,13.5,87.0,13.5,87.0
Italy,Campo alla Sughera 2015 Achenio White (Bolgheri),White Blend,campiglia marittima,43.19,10.61,67.5,89.9,67.5,89.9
US,Shale Oak 2012 Petite Sirah (Paso Robles),Petite Sirah,atascadero,35.57,-120.75,47.2,91.4,47.2,91.4
US,Shoup 2012 Red (Columbia Valley (WA)),Bordeaux-style Red Blend,college place,46.07,-118.49,98.0,93.4,98.0,93.4
Spain,Adegas Gran Vinum 2015 Esencia Diviña Albariño (Rías Baixas),Albariño,cambados,42.54,-8.82,24.555555555555557,89.55555555555556,24.555555555555557,89.55555555555556
England,Bolney Wine Estate 2010 Blanc de Blancs Chardonnay (England),Chardonnay,burgess hill,50.99,-0.21,48.8,90.7,48.8,90.7
Italy,Fattoria San Michele a Torri 2008 Murtas Red (Colli della Toscana Centrale),Red Blend,scandicci,43.71,11.14,27.4,88.0,27.4,88.0
France,Laurent de Bescombes Singla 2003 Héritage du Temps White (Rivesaltes),White Blend,perpignan,42.77,2.99,35.0,89.0,35.0,89.0
Spain,Loxarel NV Cuvée Henri Reserva Limited Production Sparkling (Cava),Sparkling Blend,sant pere de ribes,41.37,1.67,14.5,85.0,14.5,85.0
Italy,Antinori 2008 Villa Antinori Red (Toscana),Red Blend,impruneta,43.61,11.19,45.42857142857143,91.42857142857143,45.42857142857143,91.42857142857143
Spain,Marco Real 2010 Garnacha Rosado Rosé (Navarra),Rosé,tafalla,42.49,-1.66,14.0,86.66666666666667,14.0,86.66666666666667
Portugal,Quinta do Carneiro 2008 Pactus Touriga Nacional (Lisboa),Touriga Nacional,carregado,39.05,-8.95,11.666666666666666,85.33333333333333,11.666666666666666,85.33333333333333
Australia,R Wines 2008 Strong Arms Shiraz (South Australia),Shiraz,mudgee,-32.54,149.6,18.714285714285715,87.85714285714286,18.714285714285715,87.85714285714286
US,Nelson Family Vineyards 2007 Estate Zinfandel (Mendocino),Zinfandel,ukiah,39.05,-123.16,23.0,85.0,23.0,85.0
Argentina,Tempus Alba 2009 8 mo in 70% Fr and 30% US oak Malbec (Mendoza),Malbec,lujan,-33.0,-68.75,19.333333333333332,83.0,19.333333333333332,83.0
US,Rexford 2010 Pinot Noir (Santa Cruz Mountains),Pinot Noir,santa cruz,36.96,-122.05,31.454545454545453,89.0,31.454545454545453,89.0
Italy,Monte Zovo 2012  Amarone della Valpolicella,Red Blend,pescantina,45.59,10.81,30.166666666666668,87.66666666666667,30.166666666666668,87.66666666666667
South Africa,MAN Family Wines 2015 Free-run Steen Chenin Blanc (Coastal Region),Chenin Blanc,paarl,-33.63,19.02,11.0,85.75,11.0,85.75
New Zealand,The Loop 2015 Sauvignon Blanc (Marlborough),Sauvignon Blanc,masterton,-40.89,175.66,13.0,86.0,13.0,86.0
Spain,Larchago 2015 Viura (Rioja),Viura,logrono,42.49,-2.58,23.785714285714285,86.85714285714286,23.785714285714285,86.85714285714286
US,Boyle MacDonald 2012 Zinfandel (Sierra Foothills),Zinfandel,oakdale,38.14,-120.46,27.0,87.25,27.0,87.25
New Zealand,Matua 2014 Pinot Noir (Marlborough),Pinot Noir,havelock,-41.48,173.87,14.333333333333334,85.66666666666667,14.333333333333334,85.66666666666667
France,Philippe Viallet 2015 White (Savoie),White Blend,chambery,45.51,5.97,18.77777777777778,86.66666666666667,18.77777777777778,86.66666666666667
Italy,Poggio il Castellare 2014  Rosso di Montalcino,Sangiovese,sinalunga,43.1,11.54,76.0,90.0,76.0,90.0
US,Moone-Tsai 2010 Cor Leonis Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,santa rosa,38.53,-122.5,112.85714285714286,92.14285714285714,112.85714285714286,92.14285714285714
France,Château Feret Lambert 2011  Bordeaux Supérieur,Bordeaux-style Red Blend,libourne,44.82,-0.21,25.0,88.0,25.0,88.0
France,Château La Croix Lartigue 2011  Castillon Côtes de Bordeaux,Bordeaux-style Red Blend,libourne,44.87,-0.18,46.0,90.0,46.0,90.0
France,Château Queyssard 2011  Bordeaux Supérieur,Bordeaux-style Red Blend,lormont,44.87,-0.45,13.8,85.4,13.8,85.4
Argentina,Clos de los Siete 2010 Red (Mendoza),Red Blend,lujan,-33.67,-69.19,19.5,90.0,19.5,90.0
New Zealand,Oriel 2006 Mana Sauvignon Blanc (Marlborough),Sauvignon Blanc,seddon,-41.65,174.13,37.333333333333336,87.33333333333333,37.333333333333336,87.33333333333333
South Africa,Rust en Vrede 2004 Estate Red (Stellenbosch),Red Blend,stellenbosch,-34.0,18.86,29.285714285714285,88.85714285714286,29.285714285714285,88.85714285714286
Italy,Bolsignano 2010 Grazia  (Brunello di Montalcino),Sangiovese,roccastrada,43.04,11.45,90.0,94.0,90.0,94.0
France,Château Duhart-Milon 2012  Pauillac,Bordeaux-style Red Blend,saint-medard-en-jalles,45.2,-0.75,78.33333333333333,91.66666666666667,78.33333333333333,91.66666666666667
Italy,Le Potazzine 2010  Brunello di Montalcino,Sangiovese,siena,43.04,11.47,67.18181818181819,91.54545454545455,67.18181818181819,91.54545454545455
Italy,Pian delle Querci 2006 Riserva  (Brunello di Montalcino),Sangiovese,siena,43.09,11.46,50.0,94.0,50.0,94.0
Spain,Rudeles 2004 Selección  (Ribera del Duero),Tempranillo Blend,aranda de duero,41.54,-3.26,36.5,88.5,36.5,88.5
Australia,Longwood 2006 Twelve Staves Shiraz-Grenache (McLaren Vale),Shiraz-Grenache,adelaide,-35.04,138.71,28.0,88.4,28.0,88.4
France,Château de Beaucastel 2006 White (Châteauneuf-du-Pape),Rhône-style White Blend,orange,44.1,4.85,71.66666666666667,89.33333333333333,71.66666666666667,89.33333333333333
US,Opus One 2006 Red (Napa Valley),Bordeaux-style Red Blend,sonoma,38.44,-122.4,195.0,90.0,195.0,90.0
France,Château Ausone 2007 La Chapelle d'Ausone  (Saint-Émilion),Bordeaux-style Red Blend,libourne,44.89,-0.16,506.6666666666667,94.0,506.6666666666667,94.0
Italy,Agostino Bosco 2011 Neirane  (Barolo),Nebbiolo,bra,44.64,7.93,48.25,89.0,48.25,89.0
Italy,Cascina Liuzzi 2012 Sil Nizza  (Barbera d'Asti Superiore),Barbera,nizza monferrato,44.77,8.32,18.0,90.0,18.0,90.0
Italy,Chiara Boschis - E. Pira e Figli 2011 Via Nuova  (Barolo),Nebbiolo,bra,44.61,7.94,90.0,90.0,90.0,90.0
France,Château de la Ragotiere 2014 Cuvée Amélie Sur Lie  (Muscadet Sèvre et Maine),Melon,vertou,47.17,-1.2,18.636363636363637,90.0909090909091,18.636363636363637,90.0909090909091
Germany,HPSepicurean NV Cremant Brut Riesling (Mosel),Riesling,trebur,49.87,8.34,26.0,87.66666666666667,26.0,87.66666666666667
Italy,Castellani Michele & Figli 2004 Cinque Stelle Ca' del Pipa  (Amarone della Valpolicella Classico),"Corvina, Rondinella, Molinara",negrar,45.53,10.91,61.5,89.75,61.5,89.75
Argentina,Cheval des Andes 2005 Red (Mendoza),Bordeaux-style Red Blend,lujan,-33.04,-68.96,88.0,92.0,88.0,92.0
US,Huge Bear 2006 Cabernet Sauvignon (Sonoma County),Cabernet Sauvignon,santa rosa,38.58,-122.58,50.0,87.0,50.0,87.0
France,Ayala 1999 Millesimé Brut  (Champagne),Champagne Blend,epernay,49.06,4.01,93.3,91.0,93.3,91.0
US,Matthews Estate 2005 Claret Red (Columbia Valley (WA)),Bordeaux-style Red Blend,woodinville,47.74,-122.15,34.333333333333336,87.83333333333333,34.333333333333336,87.83333333333333
US,Sierra Madre 2006 Sierra Madre Vineyard Pinot Noir (Santa Maria Valley),Pinot Noir,santa maria,34.91,-120.37,37.285714285714285,86.85714285714286,37.285714285714285,86.85714285714286
US,Hawkes 2006 Chardonnay (Alexander Valley),Chardonnay,healdsburg,38.67,-122.82,52.857142857142854,88.85714285714286,52.857142857142854,88.85714285714286
France,Château Le Crock 2012  Saint-Estèphe,Bordeaux-style Red Blend,saint-medard-en-jalles,45.24,-0.77,34.5,93.0,34.5,93.0
Spain,Val de Los Frailes 2005 Vendimia Seleccionada Tempranillo (Cigales),Tempranillo,palencia,41.82,-4.6,28.0,86.22222222222223,28.0,86.22222222222223
France,Clos de l'Hermitage 2009 Red (Côtes du Rhône),Rhône-style Red Blend,amboise,47.42,0.99,34.0,87.0,34.0,87.0
South Africa,Dornier 2010 The Pirate of Cocoa Hill Chenin Blanc (Stellenbosch),Chenin Blanc,stellenbosch,-33.99,18.87,17.0,86.33333333333333,17.0,86.33333333333333
US,Arrowhead Mountain 2008 Zinfandel (Sonoma Valley),Zinfandel,sonoma,38.29,-122.42,40.0,83.5,40.0,83.5
US,Bennett Valley Cellars 2009 Pinot Noir (Bennett Valley),Pinot Noir,sonoma,38.29,-122.46,27.6,86.4,27.6,86.4
US,Blanchard Family 2010 Jackson James Zinfandel (Sonoma Coast),Zinfandel,healdsburg,38.61,-122.88,27.75,86.5,27.75,86.5
France,Emmanuel Fellot 2014 Les Cailloux  (Côte de Brouilly),Gamay,villefranche-sur-saone,46.0,4.59,22.0,89.0,22.0,89.0
Australia,Balgownie Estate 2013 Shiraz (Bendigo),Shiraz,healesville,-37.63,145.4,25.0,90.25,25.0,90.25
US,Criss Cross 2014 Petite Sirah (Clarksburg),Petite Sirah,canon city,38.45,-105.2,18.285714285714285,88.28571428571429,18.285714285714285,88.28571428571429
Italy,Le Strie 2011  Sforzato di Valtellina,Nebbiolo,sondrio,46.18,9.99,54.0,89.0,54.0,89.0
US,Turkovich 2014 Syrah (Yolo County),Syrah,vacaville,38.52,-121.97,21.5,88.5,21.5,88.5
France,Château Grand Pontet 2011 Dauphin de Grand Pontet  (Saint-Émilion),Bordeaux-style Red Blend,libourne,44.9,-0.16,45.0,89.0,45.0,89.0
France,Château Champ des Treilles 2007 Vin Passion  (Sainte-Foy Bordeaux),Bordeaux-style White Blend,bergerac,44.75,0.26,15.0,88.0,15.0,88.0
France,Maison Angelvin 2014 Riviera Rosé (Côtes de Provence),Rosé,sainte-maxime,43.26,6.67,26.75,89.25,26.75,89.25
Italy,Viticoltori Alto Adige 2012 Lagrein (Alto Adige),Lagrein,appiano,46.45,11.27,19.4,88.0,19.4,88.0
Austria,Winzerkeller Andau 2015 Rosé (Burgenland),Rosé,janossomorja,47.77,17.03,13.666666666666666,88.26666666666667,13.666666666666666,88.26666666666667
France,Abbotts Delaunay 2013 Alto Stratus Carignan (Vin de France),Carignan,carcassonne,43.16,2.46,22.0,88.0,22.0,88.0
Italy,Belisario 2012 Meridia  (Verdicchio di Matelica),Verdicchio,matelica,43.28,13.0,19.0,88.2,19.0,88.2
Spain,Cantarranas 2015 Verdejo (Rueda),Verdejo,conil,36.28,-6.01,10.8,85.8,10.8,85.8
Slovenia,Pullus 2008 g-Pullus Traminer (Štajerska),Traminer,ptuj,46.42,15.87,15.833333333333334,86.33333333333333,15.833333333333334,86.33333333333333
Spain,Abad 2009 Gotín del Risc Godello (Bierzo),Godello,ponferrada,42.56,-6.72,15.0,84.66666666666667,15.0,84.66666666666667
Spain,Milcampos 2008 Viñas Viejas  (Ribera del Duero),Tempranillo,aranda de duero,41.57,-3.71,16.5,84.5,16.5,84.5
US,Picnic at Pomar Junction 2008 Chardonnay (Paso Robles),Chardonnay,atascadero,35.55,-120.61,15.0,82.0,15.0,82.0
Argentina,Hinojosa 2007 Tempranillo (Mendoza),Tempranillo,lujan,-33.57,-69.02,11.0,82.0,11.0,82.0
US,Iota Cellars 2011 Pelos Sandberg Vineyard Pinot Noir (Eola-Amity Hills),Pinot Noir,keizer,45.11,-123.16,39.333333333333336,89.33333333333333,39.333333333333336,89.33333333333333
US,Fields Family 2011 Estate Syrah (Lodi),Syrah,lodi,38.16,-121.27,28.866666666666667,89.66666666666667,28.866666666666667,89.66666666666667
Italy,Tenuta La Gigliola 2013 San Enrico  (Chianti),Red Blend,montespertoli,43.63,11.07,15.0,87.0,15.0,87.0
Italy,Val di Botte 2013  Chianti,Red Blend,montepulciano,43.13,11.75,25.0,87.0,25.0,87.0
US,Voila! 2012 Cashmere Red (Columbia Valley (WA)),Red Blend,wenatchee,47.52,-120.5,22.666666666666668,85.16666666666667,22.666666666666668,85.16666666666667
Italy,Monterotondo 2011 Seretina Riserva  (Chianti Classico),Red Blend,monterotondo,42.06,12.63,23.5,87.0,23.5,87.0
Spain,Pingón 2011 Torrepingón Selección  (Ribera del Duero),Tempranillo Blend,aranda de duero,41.61,-4.16,37.5,89.25,37.5,89.25
Italy,Podere Capaccia 2011 Riserva  (Chianti Classico),Red Blend,figline valdarno,43.51,11.39,26.0,88.0,26.0,88.0
Italy,Selvapiana 2011 Vigneto Bucerchiale Riserva  (Chianti Rufina),Sangiovese,pontassieve,43.8,11.47,24.333333333333332,90.33333333333333,24.333333333333332,90.33333333333333
Austria,Sommer 2014 Bergweingarten Grüner Veltliner (Burgenland),Grüner Veltliner,rust,47.9,16.64,22.2,88.0,22.2,88.0
Italy,Tenuta di Morzano 2010 Emilio  (Chianti Superiore),Sangiovese,montespertoli,43.66,11.06,22.0,87.0,22.0,87.0
Italy,Fattoria Moretto 2013 Amabile  (Lambrusco Grasparossa di Castelvetro),Lambrusco Grasparossa,castelvetro di modena,44.5,10.93,19.8,86.8,19.8,86.8
France,Château Frédignac 2012 Cuvée La Favorite  (Blaye Côtes de Bordeaux),Bordeaux-style Red Blend,blanquefort,45.13,-0.65,33.0,86.66666666666667,33.0,86.66666666666667
US,Clinton NV Jubilee Seyval Blanc (Hudson River Region),Seyval Blanc,clinton,41.3,-72.54,24.4,84.0,24.4,84.0
Spain,Bodegas Iranzo 2004 Vertus Crianza Tempranillo (Utiel-Requena),Tempranillo,utiel,39.56,-1.28,10.875,84.375,10.875,84.375
Italy,Terra Jovia 2004 Primitivo (Gioia del Colle),Primitivo,gioia del colle,40.8,16.93,50.0,83.33333333333333,50.0,83.33333333333333
Spain,Chozas Carrascal 2004 Las Ocho Red (Utiel-Requena),Red Blend,requena,39.53,-1.12,16.333333333333332,83.33333333333333,16.333333333333332,83.33333333333333
France,Domaine Philippe Delesvaux 2004 Sélection de Grains Nobles Chenin Blanc (Coteaux du Layon),Chenin Blanc,les ponts-de-ce,47.34,-0.69,75.0,93.0,75.0,93.0
Italy,Fattoria Petrolo 1999  Vin Santo del Chianti,White Blend,pistoia,43.94,10.9,79.25,94.125,79.25,94.125
Argentina,Rio Seco 2008 Estate Bottled Torrontés (Mendoza),Torrontés,general roca,-39.03,-67.33,10.333333333333334,82.0,10.333333333333334,82.0
US,Elk Creek Vineyards 2007 Estate Cabernet Franc (Kentucky),Cabernet Franc,frankfort,38.5,-84.79,35.0,83.0,35.0,83.0
Argentina,Viña Las Perdices 2007 Malbec (Mendoza),Malbec,lujan,-33.12,-68.96,18.0,87.0,18.0,87.0
Italy,Bricco dei Guazzi 2005 La Presidenta Red (Monferrato),Red Blend,casale monferrato,45.04,8.37,20.0,85.0,20.0,85.0
US,Niagara Landing NV Old Mill Red Red (New York),Red Blend,lockport,43.19,-78.8,25.5,84.5,25.5,84.5
New Zealand,Sileni 2009 Cellar Selection Pinot Noir (Hawke's Bay),Pinot Noir,hastings,-39.65,176.72,14.0,86.25,14.0,86.25
Portugal,Poeira 2008 Red (Douro),Portuguese Red,vilela,41.23,-7.55,62.5,92.0,62.5,92.0
Chile,Viñedos Marchigüe 2016 Marchile Sauvignon Blanc (Curicó Valley),Sauvignon Blanc,santa cruz,-34.43,-71.62,8.666666666666666,84.66666666666667,8.666666666666666,84.66666666666667
US,The Great Oregon Wine Company NV Rosé (Oregon),Rosé,newberg,45.23,-123.18,14.25,86.0,14.25,86.0
US,Las Palmeras 2013 Cabernet Sauvignon (Monterey County),Cabernet Sauvignon,clermont,28.63,-81.77,16.333333333333332,86.0,16.333333333333332,86.0
Spain,Camina 2016 Verdejo Verdejo (La Mancha),Verdejo,tudela,42.11,-1.8,9.0,84.0,9.0,84.0
France,Château La Gabarre 2016  Bordeaux Blanc,Bordeaux-style White Blend,libourne,45.0,-0.28,15.0,88.0,15.0,88.0
France,Château Vermont 2016 Rosé (Bordeaux Rosé),Rosé,libourne,44.72,-0.28,13.0,85.0,13.0,85.0
Canada,Rosehall Run 2008 Rosehall Vineyard Chardonnay (Prince Edward County),Chardonnay,wellington,43.95,-77.45,30.0,86.0,30.0,86.0
Germany,Franz Karl Schmitt 2009 Niersteiner Ölberg Spätlese Trocken Riesling (Rheinhessen),Riesling,trebur,49.88,8.34,19.5,86.5,19.5,86.5
France,Château Carpe Diem 2015 Castillo Rosé (Côtes de Provence),Rosé,brignoles,43.5,6.16,24.166666666666668,87.0,24.166666666666668,87.0
US,Domaine LeSeurre 2014 Dry Cuvée Classique Riesling (Finger Lakes),Riesling,corning,42.48,-77.14,23.727272727272727,87.18181818181819,23.727272727272727,87.18181818181819
Spain,Alcardet 2015 Sommelier Tempranillo-Syrah-Garnacha Rosé (La Mancha),Rosé,campo de criptana,39.67,-3.02,34.8,86.4,34.8,86.4
US,Hood Crest 2011 Super Tesscan Red (Columbia Gorge (OR)),Red Blend,washougal,45.67,-121.54,27.0,85.0,27.0,85.0
Italy,Stefano Berti 2011 Bartimeo Sangiovese (Romagna),Sangiovese,forli,44.15,12.03,27.5,86.0,27.5,86.0
Italy,Valdellövo NV Zero Nove Brut  (Conegliano Valdobbiadene Prosecco Superiore),Glera,susegana,45.86,12.26,20.555555555555557,86.66666666666667,20.555555555555557,86.66666666666667
Italy,Alberto Voerzio 2011 La Serra  (Barolo),Nebbiolo,bra,44.64,7.92,70.0,91.0,70.0,91.0
US,Grey Wolf Cellars 2013 Predator Syrah (Paso Robles),Syrah,atascadero,35.57,-120.74,26.88888888888889,89.66666666666667,26.88888888888889,89.66666666666667
Italy,Cantina Santa Maddalena 2012 Taber Riserva Lagrein (Alto Adige),Lagrein,bolzano,46.5,11.31,48.0,90.5,48.0,90.5
Italy,I Custodi 2013 Alnus Red (Etna),Red Blend,randazzo,37.87,15.06,26.666666666666668,88.66666666666667,26.666666666666668,88.66666666666667
Spain,Lagar da Condesa 2013 Albariño (Rías Baixas),Albariño,padron,42.59,-8.64,17.0,88.0,17.0,88.0
US,Pangloss Cellars 2012 Zinfandel (Sonoma County),Zinfandel,sonoma,38.29,-122.46,26.333333333333332,86.33333333333333,26.333333333333332,86.33333333333333
France,Château Clos Bourbon 2012 Cuvée La Rose Bourbon  (Cadillac Côtes de Bordeaux),Bordeaux-style Red Blend,floirac,44.69,-0.36,14.0,85.0,14.0,85.0
France,Château de Monbadon 2012  Castillon Côtes de Bordeaux,Bordeaux-style Red Blend,libourne,44.94,-0.03,20.0,87.0,20.0,87.0
Italy,Fosso Corno 2013 Il Grande  (Montepulciano d'Abruzzo),Montepulciano,monteprandone,42.82,13.77,13.5,86.5,13.5,86.5
France,Maison Givas 2015 Vin No. 03  (Bordeaux),Bordeaux-style Red Blend,paris,48.86,2.34,17.0,87.33333333333333,17.0,87.33333333333333
US,Obsidian 2012 Syrah (Oregon),Syrah,sonoma,38.23,-122.46,30.857142857142858,86.28571428571429,30.857142857142858,86.28571428571429
Portugal,Casa de Vila Verde 2015 Pluma Reserva Alvarinho (Minho),Alvarinho,meinedo,41.23,-8.19,12.583333333333334,85.66666666666667,12.583333333333334,85.66666666666667
Italy,Negro Lorenzo 2010 Metodo Classico  (Roero),Arneis,alba,44.78,7.97,25.0,86.5,25.0,86.5
US,Huston 2014 Chicken Dinner White,White Blend,caldwell,43.61,-116.77,26.125,88.125,26.125,88.125
Italy,Madonna Nera 2013 Red (Toscana),Red Blend,sinalunga,43.06,11.5,47.0,88.0,47.0,88.0
Italy,Perazzeta 2014 Sara Red (Toscana),Red Blend,roccastrada,42.94,11.47,12.0,87.0,12.0,87.0
Italy,Massi di Mandorlaia 2013 Mandorlaia Riserva  (Morellino di Scansano),Red Blend,grosseto,42.68,11.27,39.22222222222222,86.44444444444444,39.22222222222222,86.44444444444444
Italy,Fattoria Montellori 2011 Dicatum Sangiovese (Toscana),Sangiovese,fucecchio,43.74,10.82,35.166666666666664,87.66666666666667,35.166666666666664,87.66666666666667
US,Pike Road 2014 Pinot Noir (Willamette Valley),Pinot Noir,newberg,45.29,-123.18,17.0,89.0,17.0,89.0
Italy,Agostino Vicentini 2011 Vigneto Terre Lunghe  (Soave),Garganega,zevio,45.44,11.18,17.0,86.0,17.0,86.0
France,Domaine des Corbillières 2010 Les Demoiselles Red (Touraine),Red Blend,blois,47.4,1.36,16.333333333333332,86.33333333333333,16.333333333333332,86.33333333333333
Spain,Lagar de Besada 2011 Baladiña Albariño (Rías Baixas),Albariño,cambados,42.46,-8.79,16.0,86.33333333333333,16.0,86.33333333333333
US,Corkscrew 2013 Rosé of Syrah (Sonoma Coast),Syrah,lady lake,28.94,-81.95,22.75,86.0,22.75,86.0
France,Château Haut-Bourcier 2013  Blaye Côtes de Bordeaux,Bordeaux-style Red Blend,blanquefort,45.18,-0.65,15.0,84.0,15.0,84.0
France,Château la Rose du Pin 2013  Bordeaux,Bordeaux-style Red Blend,carpentras,44.08,5.12,14.0,85.5,14.0,85.5
France,Château Pilet 2013  Bordeaux,Bordeaux-style Red Blend,libourne,44.65,-0.26,17.4,87.5,17.4,87.5
France,Château Tessendey 2013  Bordeaux,Bordeaux-style Red Blend,libourne,44.96,-0.28,18.0,87.0,18.0,87.0
US,Brady Cellars 2012 Symphony Red (Columbia Valley (WA)),Bordeaux-style Red Blend,fredericksburg,30.83,-99.29,28.666666666666668,86.33333333333333,28.666666666666668,86.33333333333333
Italy,Vigin 2009 Noemy  (Barbaresco),Nebbiolo,alba,44.68,8.09,56.666666666666664,89.66666666666667,56.666666666666664,89.66666666666667
Italy,Rocca Felice 2009  Barbaresco,Nebbiolo,ariano irpino,40.95,15.16,27.142857142857142,88.0,27.142857142857142,88.0
US,Lookout Point 2009 Malbec (Rattlesnake Hills),Malbec,yakima,46.6,-120.51,22.5,89.0,22.5,89.0
US,Graton Ridge 2009 Pinot Noir (Russian River Valley),Pinot Noir,windsor,38.44,-122.86,43.8,86.5,43.8,86.5
US,Olema 2008 Cabernet Sauvignon (Sonoma County),Cabernet Sauvignon,petaluma,38.08,-122.81,20.571428571428573,85.14285714285714,20.571428571428573,85.14285714285714
Spain,Bodegas Luis Gurpegui Muga 2009 Pintoresco Tempranillo (Extremadura),Tempranillo,calahorra,42.33,-1.93,12.0,85.0,12.0,85.0
France,Château Paloumey 2013  Haut-Médoc,Bordeaux-style Red Blend,blanquefort,44.99,-0.63,25.857142857142858,90.14285714285714,25.857142857142858,90.14285714285714
France,Château Peymouton 2013  Saint-Émilion,Bordeaux-style Red Blend,libourne,44.89,-0.12,28.0,90.5,28.0,90.5
Austria,Diwald 2014 Alte Weingärten Grüner Veltliner (Wagram),Grüner Veltliner,traismauer,48.48,15.87,21.5,90.0,21.5,90.0
Spain,La Caña 2014 Albariño (Rías Baixas),Albariño,logrono,42.55,-2.67,23.181818181818183,88.18181818181819,23.181818181818183,88.18181818181819
Italy,Olivero 2011 Bricco Rocca  (Barolo),Nebbiolo,acqui terme,44.76,8.52,50.0,88.5,50.0,88.5
France,Château de Maligny 2010 Les Clos Grand Cru  (Chablis),Chardonnay,auxerre,47.87,3.76,38.8,88.8,38.8,88.8
